2.092000e+03	1.000000e+00
2.892000e+03	-1.000000e+00
3.692000e+03	-1.000000e+00
4.493000e+03	-1.000000e+00
5.293000e+03	1.000000e+00
6.093000e+03	1.000000e+00
6.893000e+03	-1.000000e+00
7.693000e+03	1.000000e+00
8.493000e+03	1.000000e+00
9.293000e+03	1.000000e+00
1.009300e+04	1.000000e+00
1.089300e+04	-1.000000e+00
1.169300e+04	1.000000e+00
1.249300e+04	-1.000000e+00
1.329300e+04	1.000000e+00
1.629400e+04	-1.000000e+00
1.709400e+04	1.000000e+00
1.789400e+04	1.000000e+00
1.869400e+04	-1.000000e+00
1.949400e+04	1.000000e+00
2.029400e+04	-1.000000e+00
2.109400e+04	-1.000000e+00
2.189400e+04	1.000000e+00
2.269400e+04	-1.000000e+00
2.349400e+04	-1.000000e+00
2.429400e+04	-1.000000e+00
2.509400e+04	1.000000e+00
2.589400e+04	1.000000e+00
2.669400e+04	1.000000e+00
2.749400e+04	-1.000000e+00
3.049500e+04	-1.000000e+00
3.129500e+04	1.000000e+00
3.209500e+04	-1.000000e+00
3.289500e+04	1.000000e+00
3.369500e+04	1.000000e+00
3.449500e+04	-1.000000e+00
3.529500e+04	1.000000e+00
3.609500e+04	1.000000e+00
3.689500e+04	1.000000e+00
3.769500e+04	1.000000e+00
3.849500e+04	1.000000e+00
3.929500e+04	1.000000e+00
4.009500e+04	1.000000e+00
4.089500e+04	-1.000000e+00
4.169500e+04	-1.000000e+00
4.469500e+04	-1.000000e+00
4.549500e+04	1.000000e+00
4.629600e+04	-1.000000e+00
4.709600e+04	-1.000000e+00
4.789600e+04	-1.000000e+00
4.869600e+04	-1.000000e+00
4.949600e+04	1.000000e+00
5.029600e+04	-1.000000e+00
5.109600e+04	1.000000e+00
5.189600e+04	1.000000e+00
5.269600e+04	-1.000000e+00
5.349600e+04	1.000000e+00
5.429600e+04	-1.000000e+00
5.509600e+04	-1.000000e+00
5.589600e+04	-1.000000e+00
5.889500e+04	-1.000000e+00
5.969500e+04	1.000000e+00
6.049500e+04	1.000000e+00
6.129500e+04	-1.000000e+00
6.209500e+04	1.000000e+00
6.289500e+04	1.000000e+00
6.369500e+04	-1.000000e+00
6.449500e+04	-1.000000e+00
6.529500e+04	1.000000e+00
6.609500e+04	-1.000000e+00
6.689500e+04	-1.000000e+00
6.769500e+04	-1.000000e+00
6.849500e+04	-1.000000e+00
6.929500e+04	1.000000e+00
7.009500e+04	1.000000e+00
7.309600e+04	-1.000000e+00
7.389600e+04	-1.000000e+00
7.469600e+04	-1.000000e+00
7.549600e+04	1.000000e+00
7.629600e+04	1.000000e+00
7.709600e+04	-1.000000e+00
7.789600e+04	1.000000e+00
7.869600e+04	1.000000e+00
7.949600e+04	1.000000e+00
8.029600e+04	1.000000e+00
8.109600e+04	-1.000000e+00
8.189600e+04	-1.000000e+00
8.269600e+04	-1.000000e+00
8.349600e+04	-1.000000e+00
8.429600e+04	-1.000000e+00
8.729500e+04	-1.000000e+00
8.809500e+04	-1.000000e+00
8.889800e+04	1.000000e+00
8.969500e+04	1.000000e+00
9.049500e+04	1.000000e+00
9.129500e+04	1.000000e+00
9.209500e+04	-1.000000e+00
9.289500e+04	1.000000e+00
9.369500e+04	1.000000e+00
9.449500e+04	-1.000000e+00
9.739900e+04	1.000000e+00
9.819900e+04	-1.000000e+00
9.899900e+04	-1.000000e+00
9.979900e+04	-1.000000e+00
1.005990e+05	-1.000000e+00
1.013990e+05	1.000000e+00
1.021990e+05	1.000000e+00
1.029990e+05	1.000000e+00
1.037990e+05	-1.000000e+00
1.045990e+05	1.000000e+00
1.053990e+05	-1.000000e+00
1.061990e+05	1.000000e+00
1.069990e+05	1.000000e+00
1.077990e+05	1.000000e+00
1.085990e+05	-1.000000e+00
1.115990e+05	1.000000e+00
1.123990e+05	-1.000000e+00
1.131990e+05	-1.000000e+00
1.139990e+05	1.000000e+00
1.147990e+05	-1.000000e+00
1.155990e+05	-1.000000e+00
1.163990e+05	1.000000e+00
1.171990e+05	1.000000e+00
1.179990e+05	-1.000000e+00
1.187990e+05	1.000000e+00
1.195990e+05	1.000000e+00
1.203990e+05	-1.000000e+00
1.211990e+05	1.000000e+00
1.219990e+05	-1.000000e+00
1.227990e+05	-1.000000e+00
1.257980e+05	1.000000e+00
1.265980e+05	1.000000e+00
1.273980e+05	1.000000e+00
1.281980e+05	-1.000000e+00
1.289980e+05	-1.000000e+00
1.297980e+05	1.000000e+00
1.305980e+05	-1.000000e+00
1.313980e+05	1.000000e+00
1.321980e+05	-1.000000e+00
1.329980e+05	1.000000e+00
1.337980e+05	1.000000e+00
1.345980e+05	-1.000000e+00
1.353980e+05	1.000000e+00
1.361980e+05	1.000000e+00
1.369980e+05	1.000000e+00
1.399970e+05	-1.000000e+00
1.407970e+05	1.000000e+00
1.415980e+05	-1.000000e+00
1.423980e+05	1.000000e+00
1.431980e+05	-1.000000e+00
1.439980e+05	1.000000e+00
1.447980e+05	1.000000e+00
1.455980e+05	1.000000e+00
1.463980e+05	-1.000000e+00
1.471980e+05	1.000000e+00
1.479980e+05	-1.000000e+00
1.487980e+05	-1.000000e+00
1.495980e+05	-1.000000e+00
1.503980e+05	1.000000e+00
1.511980e+05	-1.000000e+00
1.541970e+05	-1.000000e+00
1.549970e+05	1.000000e+00
1.557970e+05	-1.000000e+00
1.565970e+05	1.000000e+00
1.573970e+05	-1.000000e+00
1.581970e+05	-1.000000e+00
1.589970e+05	1.000000e+00
1.597970e+05	-1.000000e+00
1.605970e+05	-1.000000e+00
1.613970e+05	-1.000000e+00
1.621970e+05	-1.000000e+00
1.629970e+05	1.000000e+00
1.637970e+05	1.000000e+00
1.645970e+05	-1.000000e+00
1.653970e+05	1.000000e+00
1.683960e+05	-1.000000e+00
1.691960e+05	1.000000e+00
1.699960e+05	-1.000000e+00
1.707960e+05	1.000000e+00
1.715960e+05	1.000000e+00
1.723960e+05	-1.000000e+00
1.731960e+05	1.000000e+00
1.739960e+05	-1.000000e+00
1.747960e+05	-1.000000e+00
1.755960e+05	1.000000e+00
1.763960e+05	-1.000000e+00
1.771960e+05	-1.000000e+00
1.779960e+05	-1.000000e+00
1.787960e+05	1.000000e+00
1.795960e+05	1.000000e+00
1.825950e+05	1.000000e+00
1.833950e+05	1.000000e+00
1.841950e+05	1.000000e+00
1.849960e+05	-1.000000e+00
1.857960e+05	-1.000000e+00
1.865960e+05	-1.000000e+00
1.873960e+05	-1.000000e+00
1.881960e+05	-1.000000e+00
1.889960e+05	1.000000e+00
1.897960e+05	1.000000e+00
